fight_id,fighter_id,knockdowns,sig_str_landed,sig_str_att,total_str_landed,total_str_att,takedowns_landed,takedowns_att,sub_att,reversals,control_time,sig_head_landed,sig_head_att,sig_body_landed,sig_body_att,sig_leg_landed,sig_leg_att,sig_distance_landed,sig_distance_att,sig_clinch_landed,sig_clinch_att,sig_ground_landed,sig_ground_att
00835554f95fa911,429e7d3725852ce9,0,4,4,11,11,1,2,0,0,--,3,3,0,0,1,1,0,0,1,1,3,3
00835554f95fa911,46c8ec317aff28ac,0,1,2,2,3,0,0,0,0,--,0,0,1,2,0,0,0,1,1,1,0,0
aa161c7159741766,429e7d3725852ce9,0,0,0,0,0,1,2,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
aa161c7159741766,749685d24e2cac50,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
8fbdde20b712b8da,46c8ec317aff28ac,0,5,12,5,12,0,0,1,0,--,1,4,2,2,2,6,3,10,2,2,0,0
8fbdde20b712b8da,319fa1bd3176bded,0,4,9,4,9,0,0,0,0,--,2,5,0,0,2,4,4,9,0,0,0,0
5655639baecd8f6a,429e7d3725852ce9,0,0,0,0,0,0,0,1,1,--,0,0,0,0,0,0,0,0,0,0,0,0
5655639baecd8f6a,6ceff86fae4f6b3b,0,0,0,0,0,1,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
c4aa04781989699e,749685d24e2cac50,0,7,7,7,7,1,1,0,0,--,7,7,0,0,0,0,0,0,0,0,7,7
c4aa04781989699e,a6c2f5381d575920,0,1,2,5,7,0,0,0,0,--,0,1,0,0,1,1,1,2,0,0,0,0
b72acedda7ddc006,319fa1bd3176bded,1,13,29,21,38,0,0,1,0,--,12,28,0,0,1,1,3,6,1,2,9,21
b72acedda7ddc006,8d5daf67983b65ba,0,4,7,7,11,0,0,0,0,--,0,1,2,4,2,2,4,7,0,0,0,0
8ea72cf82fac07f6,46c8ec317aff28ac,0,13,17,19,25,0,0,0,0,--,12,16,1,1,0,0,0,0,1,1,12,16
8ea72cf82fac07f6,be9d259be012e8a4,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
fcd8e8ec45eb6b9f,429e7d3725852ce9,0,2,4,110,114,1,1,2,0,--,0,0,0,0,2,4,2,4,0,0,0,0
fcd8e8ec45eb6b9f,4565d435005319c0,0,3,7,12,16,0,0,0,0,--,3,6,0,0,0,1,0,2,0,0,3,5
c53325be8ce33b8b,6ceff86fae4f6b3b,0,3,5,20,25,0,1,5,4,--,1,2,1,2,1,1,2,4,0,0,1,1
c53325be8ce33b8b,7d5b12de1625984e,0,0,2,14,23,1,1,0,2,--,0,2,0,0,0,0,0,2,0,0,0,0
17ee4caf06981b81,749685d24e2cac50,0,4,6,20,22,1,1,1,0,--,4,5,0,0,0,1,0,1,0,0,4,5
17ee4caf06981b81,6e02c318762f52f1,0,1,3,9,11,0,0,0,0,--,1,3,0,0,0,0,1,1,0,0,0,2
3b020d4914b44fc8,a6c2f5381d575920,0,8,12,11,15,0,0,0,0,--,7,11,1,1,0,0,1,3,0,0,7,9
3b020d4914b44fc8,96087e90d900f0ef,0,2,6,2,6,1,1,1,0,--,1,2,0,1,1,3,2,6,0,0,0,0
d917c8c7461b9831,c3c23c99477c041b,0,2,3,14,15,1,1,3,1,--,2,3,0,0,0,0,1,1,0,0,1,2
d917c8c7461b9831,505934897b8b4824,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
ccee020be2e8d9f6,319fa1bd3176bded,0,11,17,74,86,1,1,0,0,--,9,15,1,1,1,1,1,1,1,1,9,15
ccee020be2e8d9f6,49590e0508b2c19f,0,4,5,95,102,0,0,0,0,--,4,5,0,0,0,0,1,2,2,2,1,1
4b9ae533ccb3fcdf,46c8ec317aff28ac,0,1,1,1,1,0,1,1,0,--,0,0,1,1,0,0,0,0,1,1,0,0
4b9ae533ccb3fcdf,ea0ad155451ed1f5,0,1,1,2,2,0,0,0,0,--,0,0,0,0,1,1,1,1,0,0,0,0
4acab67848e78327,be9d259be012e8a4,0,1,1,2,2,1,1,1,0,--,1,1,0,0,0,0,0,0,1,1,0,0
4acab67848e78327,a683f9ddb70aa4bd,0,0,4,1,5,0,0,0,0,--,0,2,0,0,0,2,0,3,0,1,0,0
323f543eb8abdb36,ad047e3073a775f3,0,6,11,7,13,1,1,0,0,--,6,11,0,0,0,0,1,2,0,0,5,9
323f543eb8abdb36,a2b06ca02bca14c0,0,2,6,3,7,0,0,1,0,--,2,6,0,0,0,0,1,4,1,1,0,1
5167a5aec41f8b6d,63b65af1c5cb02cb,0,4,4,7,7,1,2,1,0,--,1,1,2,2,1,1,0,0,3,3,1,1
5167a5aec41f8b6d,6cbb7661c3258617,0,3,3,21,22,0,0,0,0,--,0,0,1,1,2,2,0,0,3,3,0,0
f65b000b7e450bcf,429e7d3725852ce9,0,2,6,17,21,0,2,1,1,--,1,1,0,2,1,3,0,0,2,6,0,0
f65b000b7e450bcf,08ae5cd9aef7ddd3,0,6,9,6,10,1,1,0,1,--,3,6,2,2,1,1,0,1,3,3,3,5
ca837b002a318766,a2b06ca02bca14c0,1,9,12,12,15,0,1,0,0,--,9,12,0,0,0,0,1,4,4,4,4,4
ca837b002a318766,2e04a3b4a2011b97,0,3,4,3,4,1,2,0,0,--,0,0,2,2,1,2,2,2,1,2,0,0
56315d5ac11594a5,63b65af1c5cb02cb,0,8,9,16,20,1,1,0,0,--,5,6,3,3,0,0,0,1,0,0,8,8
56315d5ac11594a5,7269329bd87eb479,0,1,2,21,23,0,0,0,0,--,1,2,0,0,0,0,1,2,0,0,0,0
8887948f0c097cd8,bf12aca029bfcc47,1,34,50,36,52,0,0,0,0,--,29,45,0,0,5,5,6,8,2,3,26,39
8887948f0c097cd8,2299605af59fd309,0,1,5,4,9,0,1,0,0,--,1,5,0,0,0,0,0,2,0,0,1,3
f29eec19aa5c1303,429e7d3725852ce9,0,0,4,80,84,0,0,3,0,--,0,1,0,0,0,3,0,4,0,0,0,0
f29eec19aa5c1303,c670aa48827d6be6,0,4,7,27,43,1,1,0,0,--,4,7,0,0,0,0,0,0,0,0,4,7
e65a23b80c869456,c670aa48827d6be6,0,0,0,0,0,1,1,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
e65a23b80c869456,e8fb8e53bc2e29d6,0,1,2,2,3,0,0,0,0,--,0,0,1,2,0,0,1,2,0,0,0,0
9c74c2758a2c7c2e,429e7d3725852ce9,0,11,23,45,58,0,2,3,0,--,7,15,3,5,1,3,2,10,9,13,0,0
9c74c2758a2c7c2e,bf12aca029bfcc47,0,4,13,7,16,0,0,0,0,--,3,12,1,1,0,0,1,3,2,4,1,6
040ecf01338dff9e,c670aa48827d6be6,0,0,0,0,0,2,5,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
040ecf01338dff9e,dedc3bb440d09554,0,8,9,12,14,0,0,0,0,--,4,4,2,2,2,3,2,3,3,3,3,3
7e7d7a488ea21f63,ad047e3073a775f3,0,13,40,29,70,2,3,1,0,--,13,36,0,2,0,2,0,6,0,0,13,34
7e7d7a488ea21f63,81ca2c245b19b3c5,0,1,4,48,59,0,0,0,0,--,1,4,0,0,0,0,0,3,1,1,0,0
ccccc0a22b05eac6,bf12aca029bfcc47,0,8,14,10,16,0,0,1,0,--,1,5,0,1,7,8,2,7,0,0,6,7
ccccc0a22b05eac6,83b743fedde154fb,0,0,0,4,4,1,1,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
0b71ada6c9209fc9,429e7d3725852ce9,0,7,11,27,31,1,1,1,0,--,5,8,2,3,0,0,0,1,0,0,7,10
0b71ada6c9209fc9,23ab42947c1990e3,0,0,2,0,2,0,0,0,0,--,0,2,0,0,0,0,0,0,0,0,0,2
8f8f47a728c3127e,946f341df6472ee0,0,19,30,23,34,1,1,0,0,--,17,28,1,1,1,1,0,1,4,5,15,24
8f8f47a728c3127e,adea9f0090aa8e14,1,9,12,12,15,0,0,0,0,--,5,8,2,2,2,2,1,4,4,4,4,4
6ca94b35719eb300,c670aa48827d6be6,0,2,3,11,13,1,1,1,0,--,1,1,0,1,1,1,0,0,1,2,1,1
6ca94b35719eb300,9fd1f08dd4aec14a,0,2,6,5,10,0,0,0,0,--,2,6,0,0,0,0,0,1,2,5,0,0
db8df615610f3632,63b65af1c5cb02cb,0,9,19,67,84,1,1,0,0,--,4,14,0,0,5,5,0,1,0,0,9,18
db8df615610f3632,429e7d3725852ce9,0,3,8,344,351,0,0,0,0,--,2,3,0,1,1,4,1,5,0,0,2,3
cbf3fc8730b4ad09,c670aa48827d6be6,0,9,17,38,64,1,1,0,0,--,9,17,0,0,0,0,0,0,0,0,9,17
cbf3fc8730b4ad09,1dc56b59cb28425d,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
db4c169722cf1e33,9fd1f08dd4aec14a,0,8,13,22,28,1,1,0,0,--,8,13,0,0,0,0,0,0,0,0,8,13
db4c169722cf1e33,b60391da771deefe,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
2308e0da38efd4ba,c670aa48827d6be6,0,2,4,12,19,1,1,1,0,--,2,4,0,0,0,0,0,0,0,0,2,4
2308e0da38efd4ba,19ffeb5e3fffd6d5,0,1,1,1,2,0,0,0,0,--,0,0,1,1,0,0,1,1,0,0,0,0
ebfe035b70080668,1dc56b59cb28425d,0,0,0,0,0,0,1,1,1,--,0,0,0,0,0,0,0,0,0,0,0,0
ebfe035b70080668,2b1587a3376ab743,0,2,5,7,11,0,0,0,0,--,2,5,0,0,0,0,0,2,0,0,2,3
43c2c904e1574c59,b60391da771deefe,0,4,4,64,66,1,1,1,0,--,3,3,1,1,0,0,0,0,0,0,4,4
43c2c904e1574c59,46f11d15c0134fe3,0,1,2,15,16,0,0,0,0,--,0,1,1,1,0,0,0,1,1,1,0,0
fa3b940bd48da7e2,32a3025d5db456ae,0,17,28,30,41,0,0,0,0,--,7,17,10,11,0,0,6,14,6,9,5,5
fa3b940bd48da7e2,9199e0735b83dd32,0,2,2,6,6,0,2,0,1,--,2,2,0,0,0,0,0,0,0,0,2,2
fa152ada833de1d4,946f341df6472ee0,1,12,17,15,20,0,0,0,0,--,10,15,1,1,1,1,2,5,2,2,8,10
fa152ada833de1d4,e780ccc79a209985,0,0,4,2,7,0,0,0,0,--,0,0,0,2,0,2,0,4,0,0,0,0
802c0e4e228996ac,9fd1f08dd4aec14a,0,12,18,12,18,1,1,0,0,--,12,18,0,0,0,0,0,0,0,0,12,18
802c0e4e228996ac,2a7afe14b3a0a058,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
66c029f49d3c5da6,1dc56b59cb28425d,0,4,10,48,59,0,3,4,0,--,4,10,0,0,0,0,3,9,1,1,0,0
66c029f49d3c5da6,b361180739bed4b0,0,17,45,39,71,2,3,1,0,--,16,44,1,1,0,0,8,27,3,7,6,11
d62aec55bc142346,63b65af1c5cb02cb,0,2,5,2,5,0,1,2,0,--,1,4,1,1,0,0,1,4,1,1,0,0
d62aec55bc142346,c670aa48827d6be6,0,2,2,2,2,0,1,0,0,--,1,1,0,0,1,1,1,1,1,1,0,0
3c2c7c095c79a506,1dc56b59cb28425d,0,0,0,0,0,0,0,1,1,--,0,0,0,0,0,0,0,0,0,0,0,0
3c2c7c095c79a506,dedc3bb440d09554,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
43f6b0c40113d0d8,b361180739bed4b0,0,14,21,18,25,1,1,0,0,--,13,20,1,1,0,0,1,1,0,0,13,20
43f6b0c40113d0d8,07a18ae55dfc3cd9,0,1,2,12,14,0,0,0,0,--,0,1,1,1,0,0,0,1,1,1,0,0
5d19fa2df1cb61a2,1dc56b59cb28425d,0,0,2,5,7,0,1,1,0,--,0,2,0,0,0,0,0,0,0,2,0,0
5d19fa2df1cb61a2,9fd1f08dd4aec14a,0,5,14,5,14,1,1,0,0,--,5,14,0,0,0,0,0,0,4,11,1,3
e2b32e1683a566af,46c8ec317aff28ac,1,6,8,10,13,2,2,1,0,--,2,4,4,4,0,0,1,1,3,3,2,4
e2b32e1683a566af,02d276b7d62b3472,0,0,0,2,2,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
547295977141cbc2,07a18ae55dfc3cd9,1,8,22,12,27,0,0,0,0,--,7,19,1,2,0,1,3,12,5,10,0,0
547295977141cbc2,de3ed2e152520c8d,0,9,33,11,35,0,1,0,0,--,9,30,0,3,0,0,5,13,4,20,0,0
88945d70ee6c6467,b361180739bed4b0,2,7,12,7,12,0,0,0,0,--,7,12,0,0,0,0,0,1,6,6,1,5
88945d70ee6c6467,c933d423ebdbbbdb,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
e7ca291dd8f5661b,597db668b01c442c,1,33,59,54,84,0,0,0,0,--,9,25,0,0,24,34,27,49,2,3,4,7
e7ca291dd8f5661b,07a18ae55dfc3cd9,0,10,30,36,63,0,0,1,0,--,3,19,2,2,5,9,7,27,3,3,0,0
3932f8e9a74f3d11,63b65af1c5cb02cb,0,22,40,167,198,1,1,0,0,--,21,39,0,0,1,1,6,18,0,0,16,22
3932f8e9a74f3d11,1dc56b59cb28425d,0,2,14,107,119,0,1,0,0,--,2,10,0,1,0,3,1,12,1,2,0,0
99d98a2d278bfa1f,597db668b01c442c,0,4,7,11,18,0,0,2,1,--,1,2,2,2,1,3,1,3,0,0,3,4
99d98a2d278bfa1f,749685d24e2cac50,0,2,4,4,7,1,1,2,0,--,0,1,0,0,2,3,0,2,2,2,0,0
62bb4ea8bf86790c,07a18ae55dfc3cd9,0,2,3,4,6,1,1,2,0,--,2,3,0,0,0,0,0,1,0,0,2,2
62bb4ea8bf86790c,18524b46c570730b,0,2,3,4,5,0,0,0,0,--,1,1,0,1,1,1,2,2,0,1,0,0
9ebb7bba0b45d517,597db668b01c442c,0,1,1,2,2,1,1,3,0,--,1,1,0,0,0,0,0,0,1,1,0,0
9ebb7bba0b45d517,46f11d15c0134fe3,0,6,7,11,14,0,0,1,1,--,2,3,4,4,0,0,0,0,0,0,6,7
ef2ccb690dcd943f,749685d24e2cac50,0,0,0,16,16,1,1,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
ef2ccb690dcd943f,6a0b80a24f22e152,0,0,0,20,21,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
fcf632627ce40195,18524b46c570730b,0,1,4,13,23,0,0,0,1,--,1,4,0,0,0,0,0,1,0,0,1,3
fcf632627ce40195,a2b06ca02bca14c0,0,4,5,5,8,1,2,0,0,--,1,1,3,4,0,0,2,2,2,3,0,0
869d753568a114a6,07a18ae55dfc3cd9,0,4,4,35,38,1,1,0,0,--,4,4,0,0,0,0,0,0,0,0,4,4
869d753568a114a6,30cd319d39ee689b,0,0,2,0,2,0,0,0,0,--,0,1,0,0,0,1,0,1,0,1,0,0
e9ce3a28eeb83905,3f24c96753dbd9f9,0,1,5,1,5,0,0,2,0,--,0,4,1,1,0,0,0,4,1,1,0,0
e9ce3a28eeb83905,5af480a3b2e1726b,0,2,3,2,3,0,0,0,0,--,0,0,0,0,2,3,1,2,1,1,0,0
524b49a676498c6d,c670aa48827d6be6,0,22,58,196,256,0,0,0,0,--,16,52,5,5,1,1,6,40,0,0,16,18
524b49a676498c6d,1dc56b59cb28425d,0,7,17,25,35,0,1,1,0,--,3,11,1,3,3,3,7,17,0,0,0,0
717f3c3932279196,1dc56b59cb28425d,0,6,33,10,37,0,3,1,0,--,2,19,0,1,4,13,6,33,0,0,0,0
717f3c3932279196,597db668b01c442c,0,14,53,29,68,0,0,0,0,--,3,31,0,0,11,22,14,52,0,0,0,1
0d872527bbb3cd40,c670aa48827d6be6,0,57,65,233,253,1,2,0,0,--,36,43,16,17,5,5,0,0,5,5,52,60
0d872527bbb3cd40,b361180739bed4b0,0,3,6,11,16,0,0,0,0,--,3,6,0,0,0,0,0,2,2,3,1,1
d45f9dfdb75a640f,1dc56b59cb28425d,0,0,1,0,1,0,0,2,0,--,0,1,0,0,0,0,0,1,0,0,0,0
d45f9dfdb75a640f,9fd1f08dd4aec14a,0,2,5,2,5,0,0,0,0,--,1,4,0,0,1,1,0,2,1,1,1,2
3e39aac3e15d75bd,597db668b01c442c,0,7,10,11,15,1,2,1,0,--,5,8,0,0,2,2,2,3,0,0,5,7
3e39aac3e15d75bd,bf12aca029bfcc47,0,1,4,1,4,0,0,0,0,--,0,2,0,0,1,2,1,4,0,0,0,0
8cc976ee1a123fb8,c670aa48827d6be6,0,0,0,0,0,1,1,2,0,--,0,0,0,0,0,0,0,0,0,0,0,0
8cc976ee1a123fb8,07a18ae55dfc3cd9,0,1,1,1,1,0,0,0,0,--,0,0,0,0,1,1,1,1,0,0,0,0
6b0430e9c97afec7,b361180739bed4b0,0,1,1,3,5,1,1,1,0,--,1,1,0,0,0,0,1,1,0,0,0,0
6b0430e9c97afec7,ad047e3073a775f3,0,0,1,1,2,0,0,0,0,--,0,1,0,0,0,0,0,1,0,0,0,0
8d2e99599124a16f,271fe91f4ba9d2c5,0,12,21,27,37,0,0,0,1,--,9,18,0,0,3,3,2,6,7,11,3,4
8d2e99599124a16f,fbbde91f7bc2d3c5,0,2,6,2,6,1,3,0,0,--,1,4,1,2,0,0,0,3,2,3,0,0
16b4a0b06427f1ac,63b65af1c5cb02cb,0,0,1,13,14,1,1,2,0,--,0,1,0,0,0,0,0,1,0,0,0,0
16b4a0b06427f1ac,08ae5cd9aef7ddd3,0,4,5,5,6,0,0,0,1,--,3,4,1,1,0,0,1,1,0,0,3,4
f5156ca4dcd2a0e3,fbbde91f7bc2d3c5,0,3,6,7,10,1,1,1,1,--,3,6,0,0,0,0,0,1,0,0,3,5
f5156ca4dcd2a0e3,93892752c5fc23ca,0,1,8,18,28,0,1,0,1,--,1,8,0,0,0,0,0,0,0,0,1,8
90bce37a788afeaa,271fe91f4ba9d2c5,0,5,9,19,24,1,1,0,0,--,5,9,0,0,0,0,0,3,0,0,5,6
90bce37a788afeaa,0e9869d712e81f8f,0,0,3,1,4,0,0,0,0,--,0,3,0,0,0,0,0,3,0,0,0,0
8312985b75241b06,fbbde91f7bc2d3c5,0,8,8,8,8,1,1,0,0,--,8,8,0,0,0,0,0,0,0,0,8,8
8312985b75241b06,440c9dbab63528fb,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
ab7390e549e28893,93892752c5fc23ca,0,7,9,27,33,0,0,1,0,--,3,3,2,2,2,4,4,6,2,2,1,1
ab7390e549e28893,977081bc01197656,0,9,12,17,20,2,4,1,0,--,6,8,2,2,1,2,1,2,4,6,4,4
16cb0064575e2b0b,07a18ae55dfc3cd9,0,9,38,20,51,0,0,0,0,--,5,32,0,1,4,5,6,28,3,10,0,0
16cb0064575e2b0b,df85d6ec3493d120,0,12,28,12,28,0,3,0,0,--,5,14,2,2,5,12,9,17,3,11,0,0
3cf6583153078f8f,271fe91f4ba9d2c5,1,3,4,3,4,0,0,0,0,--,3,4,0,0,0,0,2,3,0,0,1,1
3cf6583153078f8f,ea398c802d9998ee,0,1,2,1,2,0,0,0,0,--,1,2,0,0,0,0,1,2,0,0,0,0
6a060498e60756af,c670aa48827d6be6,0,13,55,29,74,0,2,0,1,--,11,53,0,0,2,2,7,46,0,0,6,9
6a060498e60756af,63b65af1c5cb02cb,0,14,64,55,105,0,0,0,0,--,6,55,8,9,0,0,5,55,0,0,9,9
db845f2e28c22b4c,271fe91f4ba9d2c5,0,46,59,82,98,1,1,0,0,--,27,39,19,20,0,0,1,5,11,16,34,38
db845f2e28c22b4c,7a359ef685a304a7,0,2,5,24,30,0,6,0,0,--,1,4,0,0,1,1,2,2,0,3,0,0
378ede9e541c82f9,18524b46c570730b,0,3,3,4,4,0,0,0,0,--,2,2,0,0,1,1,2,2,0,0,1,1
378ede9e541c82f9,2a6f8136da1e52c0,0,1,2,1,2,1,1,0,0,--,1,2,0,0,0,0,0,1,1,1,0,0
ca62a52ab0bd9108,c1684f00c626f4c0,0,8,29,74,96,3,3,0,0,--,7,27,1,1,0,1,1,2,0,0,7,27
ca62a52ab0bd9108,fbbde91f7bc2d3c5,0,1,4,3,7,0,0,0,0,--,0,3,0,0,1,1,1,4,0,0,0,0
c89017008da245be,08a7080ff5904661,0,8,17,33,48,1,1,0,0,--,8,17,0,0,0,0,0,0,0,0,8,17
c89017008da245be,8738eacd62e82a32,0,0,0,5,5,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
31fc4d5d5d1a6126,de3ed2e152520c8d,0,9,11,29,33,1,1,0,0,--,6,6,2,2,1,3,1,3,0,0,8,8
31fc4d5d5d1a6126,d3711d3784b76255,0,1,2,1,2,0,0,0,0,--,0,1,1,1,0,0,1,2,0,0,0,0
e92abaf81ad5949b,13e62d766b709aa6,0,13,16,39,43,2,2,1,0,--,12,15,1,1,0,0,1,2,1,1,11,13
e92abaf81ad5949b,2efbc83a6b9b7f86,0,4,4,20,20,0,0,0,0,--,2,2,0,0,2,2,2,2,2,2,0,0
6397fba14ce7f674,21b8a0f5c231096f,0,34,60,71,105,3,5,2,0,--,30,56,4,4,0,0,2,4,4,5,28,51
6397fba14ce7f674,271fe91f4ba9d2c5,0,1,6,17,22,0,2,0,1,--,1,6,0,0,0,0,1,6,0,0,0,0
b71cb011942f3176,21b8a0f5c231096f,0,33,48,51,70,2,2,0,0,--,33,48,0,0,0,0,2,3,19,26,12,19
b71cb011942f3176,fbbde91f7bc2d3c5,0,3,7,8,13,0,0,0,0,--,1,4,1,2,1,1,0,3,3,4,0,0
ced000124f98f276,271fe91f4ba9d2c5,0,11,16,42,48,1,1,0,0,--,4,9,7,7,0,0,1,4,5,7,5,5
ced000124f98f276,1c3f5e85b59ec710,0,11,22,28,39,0,0,0,0,--,5,13,4,6,2,3,0,6,11,16,0,0
bde5589889ded1c9,fbbde91f7bc2d3c5,0,5,6,6,7,0,0,0,1,--,5,6,0,0,0,0,2,3,0,0,3,3
bde5589889ded1c9,31bbd46d57dfbcb7,0,5,7,8,10,0,1,0,0,--,3,4,1,2,1,1,0,0,5,7,0,0
ba65a2f56dc6a5ed,21b8a0f5c231096f,0,25,30,33,38,1,2,0,0,--,20,25,5,5,0,0,0,0,0,0,25,30
ba65a2f56dc6a5ed,baf942f4bcb09894,0,0,1,19,21,0,0,0,0,--,0,1,0,0,0,0,0,1,0,0,0,0
e4acc3bb3c3e27d1,1c3f5e85b59ec710,0,2,5,13,17,1,2,1,1,--,2,5,0,0,0,0,0,0,0,0,2,5
e4acc3bb3c3e27d1,0ec821423baa26bd,0,3,4,5,7,0,0,0,0,--,2,3,0,0,1,1,1,1,0,0,2,3
de2ced807ed3eb0b,271fe91f4ba9d2c5,0,27,28,182,191,1,1,0,0,--,8,8,19,20,0,0,0,0,0,0,27,28
de2ced807ed3eb0b,18524b46c570730b,0,2,2,22,26,0,0,0,0,--,1,1,1,1,0,0,1,1,1,1,0,0
dc6a8ec4d6c477de,304fcd812f12c589,0,21,36,48,64,0,2,1,1,--,9,23,7,8,5,5,0,11,18,22,3,3
dc6a8ec4d6c477de,0db70ca89e1c7374,0,3,5,9,11,0,1,0,0,--,3,5,0,0,0,0,0,1,3,4,0,0
9f6a7aee1fce539a,977081bc01197656,0,48,69,146,169,0,1,0,0,--,10,29,31,33,7,7,9,23,39,46,0,0
9f6a7aee1fce539a,b361180739bed4b0,0,14,32,19,37,0,1,0,0,--,13,31,1,1,0,0,8,21,6,11,0,0
b633d9d9626239ec,21b8a0f5c231096f,0,9,10,21,22,1,1,0,0,--,9,10,0,0,0,0,0,0,0,0,9,10
b633d9d9626239ec,1c3f5e85b59ec710,0,3,5,3,6,0,0,0,0,--,0,2,0,0,3,3,3,5,0,0,0,0
a5200c9bac3c420b,93892752c5fc23ca,0,18,21,179,189,1,1,0,1,--,9,11,5,5,4,5,1,2,5,5,12,14
a5200c9bac3c420b,8377c5572cb356f3,0,2,3,15,16,1,3,1,0,--,1,2,1,1,0,0,1,2,1,1,0,0
398ff6015a5ba3b5,b361180739bed4b0,0,8,9,16,17,1,1,1,0,--,5,6,3,3,0,0,0,0,0,0,8,9
398ff6015a5ba3b5,0e9869d712e81f8f,0,0,2,3,5,0,0,0,0,--,0,2,0,0,0,0,0,2,0,0,0,0
7149494344c04258,1c3f5e85b59ec710,0,6,8,8,10,1,1,0,0,--,5,7,1,1,0,0,0,0,1,2,5,6
7149494344c04258,d41937647eae9a34,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
b03b58b04dafa93a,21b8a0f5c231096f,0,7,7,8,8,1,1,2,0,--,7,7,0,0,0,0,1,1,0,0,6,6
b03b58b04dafa93a,c6da1c24fe473418,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
d595d2c36ddba8ee,271fe91f4ba9d2c5,0,6,18,6,18,0,0,2,0,--,6,18,0,0,0,0,5,16,0,1,1,1
d595d2c36ddba8ee,b361180739bed4b0,0,13,28,16,32,0,0,0,0,--,13,27,0,1,0,0,9,19,4,9,0,0
c8ff8a72f3c5a825,b361180739bed4b0,1,9,17,13,21,1,1,0,0,--,9,17,0,0,0,0,1,1,8,16,0,0
c8ff8a72f3c5a825,13e62d766b709aa6,0,2,2,2,2,0,0,0,0,--,1,1,1,1,0,0,1,1,1,1,0,0
f716e27b04a6fbb5,271fe91f4ba9d2c5,0,0,0,0,0,0,0,1,0,--,0,0,0,0,0,0,0,0,0,0,0,0
f716e27b04a6fbb5,18524b46c570730b,0,0,1,0,1,0,0,0,0,--,0,1,0,0,0,0,0,1,0,0,0,0
fa48320affd3b2b4,63b65af1c5cb02cb,0,22,39,70,91,1,1,1,0,--,21,38,1,1,0,0,0,1,0,0,22,38
fa48320affd3b2b4,1c3f5e85b59ec710,0,1,3,12,15,0,0,0,0,--,0,2,0,0,1,1,1,3,0,0,0,0
14e48e29fefe1b3d,08ae5cd9aef7ddd3,0,9,11,25,33,0,3,0,1,--,9,10,0,0,0,1,0,0,0,1,9,10
14e48e29fefe1b3d,07a18ae55dfc3cd9,0,21,28,101,129,0,0,0,0,--,19,26,2,2,0,0,0,0,9,12,12,16
f84070b049bc14e6,b361180739bed4b0,0,4,9,9,17,0,1,1,0,--,4,9,0,0,0,0,1,5,0,0,3,4
f84070b049bc14e6,de3ed2e152520c8d,0,5,7,16,22,0,0,0,0,--,4,6,1,1,0,0,1,3,2,2,2,2
9713ba5e92ee4f5d,271fe91f4ba9d2c5,0,16,30,32,49,0,0,0,0,--,10,22,6,8,0,0,2,9,14,21,0,0
9713ba5e92ee4f5d,fbbde91f7bc2d3c5,0,14,26,45,60,1,1,0,0,--,11,23,3,3,0,0,2,5,9,16,3,5
3e813ba25895913d,21b8a0f5c231096f,0,4,12,12,21,0,0,2,0,--,4,12,0,0,0,0,2,8,0,0,2,4
3e813ba25895913d,c670aa48827d6be6,0,2,4,16,18,0,3,0,0,--,2,4,0,0,0,0,2,4,0,0,0,0
fa347a9ac9d0558c,0ee783aa00e468f0,1,9,12,9,12,0,0,0,0,--,9,12,0,0,0,0,2,3,0,0,7,9
fa347a9ac9d0558c,977081bc01197656,0,0,2,0,2,0,0,0,0,--,0,2,0,0,0,0,0,2,0,0,0,0
2963e9a4b8c10bc9,93892752c5fc23ca,0,2,4,3,5,1,1,1,0,--,2,3,0,0,0,1,0,2,2,2,0,0
2963e9a4b8c10bc9,1d147d4163a6989b,0,0,0,0,0,0,1,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0
