fight_id,event_id,weight_class,fighter_a_id,fighter_b_id,winner_id,method,round,time,referee
00835554f95fa911,a6a9ab5a824e8f66,UFC 2 Tournament Title Bout,429e7d3725852ce9,46c8ec317aff28ac,429e7d3725852ce9,KO/TKO,1,1:17,John McCarthy
aa161c7159741766,a6a9ab5a824e8f66,Open Weight Bout,429e7d3725852ce9,749685d24e2cac50,429e7d3725852ce9,Submission,1,1:31,John McCarthy
8fbdde20b712b8da,a6a9ab5a824e8f66,Open Weight Bout,46c8ec317aff28ac,319fa1bd3176bded,46c8ec317aff28ac,Submission,1,1:07,John McCarthy
5655639baecd8f6a,a6a9ab5a824e8f66,Open Weight Bout,429e7d3725852ce9,6ceff86fae4f6b3b,429e7d3725852ce9,Submission,1,1:07,John McCarthy
c4aa04781989699e,a6a9ab5a824e8f66,Open Weight Bout,749685d24e2cac50,a6c2f5381d575920,749685d24e2cac50,KO/TKO,1,1:29,John McCarthy
b72acedda7ddc006,a6a9ab5a824e8f66,Open Weight Bout,319fa1bd3176bded,8d5daf67983b65ba,319fa1bd3176bded,Submission,1,3:07,John McCarthy
8ea72cf82fac07f6,a6a9ab5a824e8f66,Open Weight Bout,46c8ec317aff28ac,be9d259be012e8a4,46c8ec317aff28ac,KO/TKO,1,0:30,John McCarthy
fcd8e8ec45eb6b9f,a6a9ab5a824e8f66,Open Weight Bout,429e7d3725852ce9,4565d435005319c0,429e7d3725852ce9,Submission,1,5:08,John McCarthy
c53325be8ce33b8b,a6a9ab5a824e8f66,Open Weight Bout,6ceff86fae4f6b3b,7d5b12de1625984e,6ceff86fae4f6b3b,Submission,1,6:41,John McCarthy
17ee4caf06981b81,a6a9ab5a824e8f66,Open Weight Bout,749685d24e2cac50,6e02c318762f52f1,749685d24e2cac50,Submission,1,9:51,John McCarthy
3b020d4914b44fc8,a6a9ab5a824e8f66,Open Weight Bout,a6c2f5381d575920,96087e90d900f0ef,a6c2f5381d575920,KO/TKO,1,2:50,John McCarthy
d917c8c7461b9831,a6a9ab5a824e8f66,Open Weight Bout,c3c23c99477c041b,505934897b8b4824,c3c23c99477c041b,Submission,1,4:52,John McCarthy
ccee020be2e8d9f6,a6a9ab5a824e8f66,Open Weight Bout,319fa1bd3176bded,49590e0508b2c19f,319fa1bd3176bded,KO/TKO,1,12:13,John McCarthy
4b9ae533ccb3fcdf,a6a9ab5a824e8f66,Open Weight Bout,46c8ec317aff28ac,ea0ad155451ed1f5,46c8ec317aff28ac,Submission,1,0:58,John McCarthy
4acab67848e78327,a6a9ab5a824e8f66,Open Weight Bout,be9d259be012e8a4,a683f9ddb70aa4bd,be9d259be012e8a4,Submission,1,0:20,John McCarthy
323f543eb8abdb36,1a49e0670dfaca31,UFC 3 Tournament Title Bout,ad047e3073a775f3,a2b06ca02bca14c0,ad047e3073a775f3,KO/TKO,1,1:27,John McCarthy
5167a5aec41f8b6d,1a49e0670dfaca31,Open Weight Bout,63b65af1c5cb02cb,6cbb7661c3258617,63b65af1c5cb02cb,Submission,1,4:34,John McCarthy
f65b000b7e450bcf,1a49e0670dfaca31,Open Weight Bout,429e7d3725852ce9,08ae5cd9aef7ddd3,429e7d3725852ce9,Submission,1,4:40,John McCarthy
ca837b002a318766,1a49e0670dfaca31,Open Weight Bout,a2b06ca02bca14c0,2e04a3b4a2011b97,a2b06ca02bca14c0,KO/TKO,1,0:46,John McCarthy
56315d5ac11594a5,1a49e0670dfaca31,Open Weight Bout,63b65af1c5cb02cb,7269329bd87eb479,63b65af1c5cb02cb,KO/TKO,1,4:49,John McCarthy
8887948f0c097cd8,1a49e0670dfaca31,Open Weight Bout,bf12aca029bfcc47,2299605af59fd309,bf12aca029bfcc47,KO/TKO,1,1:59,John McCarthy
f29eec19aa5c1303,b60391da771deefe,UFC 4 Tournament Title Bout,429e7d3725852ce9,c670aa48827d6be6,429e7d3725852ce9,Submission,1,15:49,John McCarthy
e65a23b80c869456,b60391da771deefe,Open Weight Bout,c670aa48827d6be6,e8fb8e53bc2e29d6,c670aa48827d6be6,Submission,1,0:52,John McCarthy
9c74c2758a2c7c2e,b60391da771deefe,Open Weight Bout,429e7d3725852ce9,bf12aca029bfcc47,429e7d3725852ce9,Submission,1,5:32,John McCarthy
040ecf01338dff9e,b60391da771deefe,Open Weight Bout,c670aa48827d6be6,dedc3bb440d09554,c670aa48827d6be6,Submission,1,1:45,John McCarthy
7e7d7a488ea21f63,b60391da771deefe,Open Weight Bout,ad047e3073a775f3,81ca2c245b19b3c5,ad047e3073a775f3,Submission,1,4:47,John McCarthy
ccccc0a22b05eac6,b60391da771deefe,Open Weight Bout,bf12aca029bfcc47,83b743fedde154fb,bf12aca029bfcc47,Submission,1,2:44,John McCarthy
0b71ada6c9209fc9,b60391da771deefe,Open Weight Bout,429e7d3725852ce9,23ab42947c1990e3,429e7d3725852ce9,Submission,1,3:49,John McCarthy
8f8f47a728c3127e,b60391da771deefe,Open Weight Bout,946f341df6472ee0,adea9f0090aa8e14,946f341df6472ee0,KO/TKO,1,2:13,John McCarthy
b80e6a799c95d499,b60391da771deefe,Open Weight Bout,e8fb8e53bc2e29d6,ee5df903f80c6816,e8fb8e53bc2e29d6,KO/TKO,1,4:55,John McCarthy
a1db4c917777aa79,b60391da771deefe,Open Weight Bout,19ffeb5e3fffd6d5,598a58db87b890ee,19ffeb5e3fffd6d5,Submission,1,0:14,John McCarthy
6ca94b35719eb300,dedc3bb440d09554,UFC 5 Tournament Title Bout,c670aa48827d6be6,9fd1f08dd4aec14a,c670aa48827d6be6,Submission,1,3:01,John McCarthy
db8df615610f3632,dedc3bb440d09554,UFC Superfight Championship Bout,63b65af1c5cb02cb,429e7d3725852ce9,,Other,2,5:00,John McCarthy
cbf3fc8730b4ad09,dedc3bb440d09554,Open Weight Bout,c670aa48827d6be6,1dc56b59cb28425d,c670aa48827d6be6,TKO - Doctor's Stoppage,1,4:21,John McCarthy
db4c169722cf1e33,dedc3bb440d09554,Open Weight Bout,9fd1f08dd4aec14a,b60391da771deefe,9fd1f08dd4aec14a,KO/TKO,1,2:12,John McCarthy
2308e0da38efd4ba,dedc3bb440d09554,Open Weight Bout,c670aa48827d6be6,19ffeb5e3fffd6d5,c670aa48827d6be6,Submission,1,1:38,John McCarthy
ebfe035b70080668,dedc3bb440d09554,Open Weight Bout,1dc56b59cb28425d,2b1587a3376ab743,1dc56b59cb28425d,Submission,1,2:23,John McCarthy
43c2c904e1574c59,dedc3bb440d09554,Open Weight Bout,b60391da771deefe,46f11d15c0134fe3,b60391da771deefe,Submission,1,2:55,John McCarthy
fa3b940bd48da7e2,dedc3bb440d09554,Open Weight Bout,32a3025d5db456ae,9199e0735b83dd32,32a3025d5db456ae,KO/TKO,1,1:23,John McCarthy
fa152ada833de1d4,dedc3bb440d09554,Open Weight Bout,946f341df6472ee0,e780ccc79a209985,946f341df6472ee0,KO/TKO,1,2:02,John McCarthy
802c0e4e228996ac,dedc3bb440d09554,Open Weight Bout,9fd1f08dd4aec14a,2a7afe14b3a0a058,9fd1f08dd4aec14a,KO/TKO,1,0:21,Lonnie Foster
66c029f49d3c5da6,1c3f5e85b59ec710,UFC 6 Tournament Title Bout,1dc56b59cb28425d,b361180739bed4b0,1dc56b59cb28425d,Submission,1,17:45,John McCarthy
d62aec55bc142346,1c3f5e85b59ec710,UFC Superfight Championship Bout,63b65af1c5cb02cb,c670aa48827d6be6,63b65af1c5cb02cb,Submission,1,2:14,John McCarthy
3c2c7c095c79a506,1c3f5e85b59ec710,Open Weight Bout,1dc56b59cb28425d,dedc3bb440d09554,1dc56b59cb28425d,Submission,1,0:09,John McCarthy
43f6b0c40113d0d8,1c3f5e85b59ec710,Open Weight Bout,b361180739bed4b0,07a18ae55dfc3cd9,b361180739bed4b0,KO/TKO,1,1:53,John McCarthy
5d19fa2df1cb61a2,1c3f5e85b59ec710,Open Weight Bout,1dc56b59cb28425d,9fd1f08dd4aec14a,1dc56b59cb28425d,Submission,1,0:57,John McCarthy
e2b32e1683a566af,1c3f5e85b59ec710,Open Weight Bout,46c8ec317aff28ac,02d276b7d62b3472,46c8ec317aff28ac,Submission,1,1:08,John McCarthy
547295977141cbc2,1c3f5e85b59ec710,Open Weight Bout,07a18ae55dfc3cd9,de3ed2e152520c8d,07a18ae55dfc3cd9,KO/TKO,1,1:02,John McCarthy
88945d70ee6c6467,1c3f5e85b59ec710,Open Weight Bout,b361180739bed4b0,c933d423ebdbbbdb,b361180739bed4b0,KO/TKO,1,0:20,John McCarthy
8e03db41687d9132,1c3f5e85b59ec710,Open Weight Bout,dedc3bb440d09554,3e03cec9767d37e6,dedc3bb440d09554,KO/TKO,1,3:06,John McCarthy
b297c3e938e1005e,1c3f5e85b59ec710,Open Weight Bout,a6a9ab5a824e8f66,237187ed9f419285,a6a9ab5a824e8f66,KO/TKO,1,2:01,John McCarthy
e7ca291dd8f5661b,5af480a3b2e1726b,UFC 7 Tournament Title Bout,597db668b01c442c,07a18ae55dfc3cd9,597db668b01c442c,KO/TKO,1,13:17,John McCarthy
3932f8e9a74f3d11,5af480a3b2e1726b,UFC Superfight Championship Bout,63b65af1c5cb02cb,1dc56b59cb28425d,,Other,2,3:00,John McCarthy
99d98a2d278bfa1f,5af480a3b2e1726b,Open Weight Bout,597db668b01c442c,749685d24e2cac50,597db668b01c442c,Submission,1,12:27,John McCarthy
62bb4ea8bf86790c,5af480a3b2e1726b,Open Weight Bout,07a18ae55dfc3cd9,18524b46c570730b,07a18ae55dfc3cd9,Submission,1,1:01,John McCarthy
9ebb7bba0b45d517,5af480a3b2e1726b,Open Weight Bout,597db668b01c442c,46f11d15c0134fe3,597db668b01c442c,Submission,1,3:23,John McCarthy
ef2ccb690dcd943f,5af480a3b2e1726b,Open Weight Bout,749685d24e2cac50,6a0b80a24f22e152,749685d24e2cac50,Submission,1,3:05,John McCarthy
fcf632627ce40195,5af480a3b2e1726b,Open Weight Bout,18524b46c570730b,a2b06ca02bca14c0,18524b46c570730b,KO/TKO,1,1:41,John McCarthy
869d753568a114a6,5af480a3b2e1726b,Open Weight Bout,07a18ae55dfc3cd9,30cd319d39ee689b,07a18ae55dfc3cd9,KO/TKO,1,1:05,John McCarthy
e9ce3a28eeb83905,5af480a3b2e1726b,Open Weight Bout,3f24c96753dbd9f9,5af480a3b2e1726b,3f24c96753dbd9f9,Submission,1,0:31,Taimak Guarriello
e4fe950846b51bdf,5af480a3b2e1726b,Open Weight Bout,96d173b7f92aa520,d3b5ad3b15a64a18,96d173b7f92aa520,KO/TKO,1,5:26,John McCarthy
4b334c9727eee450,5af480a3b2e1726b,Open Weight Bout,a6a9ab5a824e8f66,304fcd812f12c589,a6a9ab5a824e8f66,TKO - Doctor's Stoppage,1,0:48,John McCarthy
524b49a676498c6d,31bbd46d57dfbcb7,Ultimate Ultimate '95 Tournament Title Bout,c670aa48827d6be6,1dc56b59cb28425d,c670aa48827d6be6,Decision - Unanimous,2,3:00,John McCarthy
717f3c3932279196,31bbd46d57dfbcb7,Open Weight Bout,1dc56b59cb28425d,597db668b01c442c,1dc56b59cb28425d,Decision - Unanimous,1,18:00,John McCarthy
0d872527bbb3cd40,31bbd46d57dfbcb7,Open Weight Bout,c670aa48827d6be6,b361180739bed4b0,c670aa48827d6be6,Decision - Unanimous,1,18:00,John McCarthy
d45f9dfdb75a640f,31bbd46d57dfbcb7,Open Weight Bout,1dc56b59cb28425d,9fd1f08dd4aec14a,1dc56b59cb28425d,Submission,1,1:15,John McCarthy
3e39aac3e15d75bd,31bbd46d57dfbcb7,Open Weight Bout,597db668b01c442c,bf12aca029bfcc47,597db668b01c442c,Submission,1,2:39,John McCarthy
8cc976ee1a123fb8,31bbd46d57dfbcb7,Open Weight Bout,c670aa48827d6be6,07a18ae55dfc3cd9,c670aa48827d6be6,Submission,1,1:01,John McCarthy
6b0430e9c97afec7,31bbd46d57dfbcb7,Open Weight Bout,b361180739bed4b0,ad047e3073a775f3,b361180739bed4b0,Submission,1,1:14,John McCarthy
7ffcc3a72e082ace,31bbd46d57dfbcb7,Open Weight Bout,18524b46c570730b,02fc8f50f56eb307,18524b46c570730b,Submission,1,5:29,John McCarthy
6449a1a9a69a830c,31bbd46d57dfbcb7,Open Weight Bout,19ffeb5e3fffd6d5,3f24c96753dbd9f9,19ffeb5e3fffd6d5,Submission,1,4:38,John McCarthy
8d2e99599124a16f,b63e800c18e011b5,UFC 8 Tournament Title Bout,271fe91f4ba9d2c5,fbbde91f7bc2d3c5,271fe91f4ba9d2c5,KO/TKO,1,2:14,John McCarthy
16b4a0b06427f1ac,b63e800c18e011b5,UFC Superfight Championship Bout,63b65af1c5cb02cb,08ae5cd9aef7ddd3,63b65af1c5cb02cb,Submission,1,4:24,John McCarthy
f5156ca4dcd2a0e3,b63e800c18e011b5,Open Weight Bout,fbbde91f7bc2d3c5,93892752c5fc23ca,fbbde91f7bc2d3c5,KO/TKO,1,5:31,John McCarthy
90bce37a788afeaa,b63e800c18e011b5,Open Weight Bout,271fe91f4ba9d2c5,0e9869d712e81f8f,271fe91f4ba9d2c5,TKO - Doctor's Stoppage,1,0:48,John McCarthy
8312985b75241b06,b63e800c18e011b5,Open Weight Bout,fbbde91f7bc2d3c5,440c9dbab63528fb,fbbde91f7bc2d3c5,KO/TKO,1,0:13,John McCarthy
ab7390e549e28893,b63e800c18e011b5,Open Weight Bout,93892752c5fc23ca,977081bc01197656,93892752c5fc23ca,Submission,1,9:03,John McCarthy
16cb0064575e2b0b,b63e800c18e011b5,Open Weight Bout,07a18ae55dfc3cd9,df85d6ec3493d120,07a18ae55dfc3cd9,Decision - Unanimous,1,10:00,John McCarthy
3cf6583153078f8f,b63e800c18e011b5,Open Weight Bout,271fe91f4ba9d2c5,ea398c802d9998ee,271fe91f4ba9d2c5,KO/TKO,1,0:08,John McCarthy
5701dbbbfa4f8313,b63e800c18e011b5,Open Weight Bout,0e9869d712e81f8f,f62850b3c7480db9,0e9869d712e81f8f,KO/TKO,1,0:50,John McCarthy
6a060498e60756af,a390eb8a9b2df298,UFC Superfight Championship Bout,c670aa48827d6be6,63b65af1c5cb02cb,c670aa48827d6be6,Decision - Split,3,3:00,John McCarthy
db845f2e28c22b4c,a390eb8a9b2df298,Open Weight Bout,271fe91f4ba9d2c5,7a359ef685a304a7,271fe91f4ba9d2c5,KO/TKO,1,9:30,John McCarthy
378ede9e541c82f9,a390eb8a9b2df298,Open Weight Bout,18524b46c570730b,2a6f8136da1e52c0,18524b46c570730b,TKO - Doctor's Stoppage,1,0:47,John McCarthy
ca62a52ab0bd9108,a390eb8a9b2df298,Open Weight Bout,c1684f00c626f4c0,fbbde91f7bc2d3c5,c1684f00c626f4c0,TKO - Doctor's Stoppage,1,12:00,John McCarthy
c89017008da245be,a390eb8a9b2df298,Open Weight Bout,08a7080ff5904661,8738eacd62e82a32,08a7080ff5904661,KO/TKO,1,5:32,John McCarthy
31fc4d5d5d1a6126,a390eb8a9b2df298,Open Weight Bout,de3ed2e152520c8d,d3711d3784b76255,de3ed2e152520c8d,KO/TKO,1,3:14,John McCarthy
e92abaf81ad5949b,a390eb8a9b2df298,Open Weight Bout,13e62d766b709aa6,2efbc83a6b9b7f86,13e62d766b709aa6,TKO - Doctor's Stoppage,1,7:25,Joe Hamilton
6397fba14ce7f674,aee8eecfc4bfb1e7,UFC 10 Tournament Title Bout,21b8a0f5c231096f,271fe91f4ba9d2c5,21b8a0f5c231096f,KO/TKO,1,11:34,John McCarthy
b71cb011942f3176,aee8eecfc4bfb1e7,Open Weight Bout,21b8a0f5c231096f,fbbde91f7bc2d3c5,21b8a0f5c231096f,Submission,1,7:00,John McCarthy
ced000124f98f276,aee8eecfc4bfb1e7,Open Weight Bout,271fe91f4ba9d2c5,1c3f5e85b59ec710,271fe91f4ba9d2c5,KO/TKO,1,4:37,John McCarthy
bde5589889ded1c9,aee8eecfc4bfb1e7,Open Weight Bout,fbbde91f7bc2d3c5,31bbd46d57dfbcb7,fbbde91f7bc2d3c5,KO/TKO,1,1:28,John McCarthy
ba65a2f56dc6a5ed,aee8eecfc4bfb1e7,Open Weight Bout,21b8a0f5c231096f,baf942f4bcb09894,21b8a0f5c231096f,KO/TKO,1,2:43,John McCarthy
e4acc3bb3c3e27d1,aee8eecfc4bfb1e7,Open Weight Bout,1c3f5e85b59ec710,0ec821423baa26bd,1c3f5e85b59ec710,KO/TKO,1,2:25,John McCarthy
de2ced807ed3eb0b,aee8eecfc4bfb1e7,Open Weight Bout,271fe91f4ba9d2c5,18524b46c570730b,271fe91f4ba9d2c5,KO/TKO,1,10:21,John McCarthy
f59b1215176636f6,aee8eecfc4bfb1e7,Open Weight Bout,0e9869d712e81f8f,6cbb7661c3258617,0e9869d712e81f8f,Decision - Unanimous,2,3:00,John McCarthy
dc6a8ec4d6c477de,aee8eecfc4bfb1e7,Open Weight Bout,304fcd812f12c589,0db70ca89e1c7374,304fcd812f12c589,KO/TKO,1,5:57,Joe Hamilton
9f6a7aee1fce539a,6ceff86fae4f6b3b,Open Weight Bout,977081bc01197656,b361180739bed4b0,977081bc01197656,Decision - Unanimous,2,3:00,John McCarthy
b633d9d9626239ec,6ceff86fae4f6b3b,Open Weight Bout,21b8a0f5c231096f,1c3f5e85b59ec710,21b8a0f5c231096f,KO/TKO,1,2:20,John McCarthy
a5200c9bac3c420b,6ceff86fae4f6b3b,Open Weight Bout,93892752c5fc23ca,8377c5572cb356f3,93892752c5fc23ca,Decision - Unanimous,1,15:00,John McCarthy
398ff6015a5ba3b5,6ceff86fae4f6b3b,Open Weight Bout,b361180739bed4b0,0e9869d712e81f8f,b361180739bed4b0,Submission,1,2:06,John McCarthy
7149494344c04258,6ceff86fae4f6b3b,Open Weight Bout,1c3f5e85b59ec710,d41937647eae9a34,1c3f5e85b59ec710,KO/TKO,1,0:28,John McCarthy
b03b58b04dafa93a,6ceff86fae4f6b3b,Open Weight Bout,21b8a0f5c231096f,c6da1c24fe473418,21b8a0f5c231096f,Submission,1,0:45,John McCarthy
3badedeb2c5533f4,6ceff86fae4f6b3b,Open Weight Bout,20ec0061400178ca,b3bbe88fecd6a0d2,20ec0061400178ca,KO/TKO,1,1:33,Joe Hamilton
c413b0abc04358c3,6ceff86fae4f6b3b,Open Weight Bout,977081bc01197656,1f5f75658551f2d3,977081bc01197656,Submission,1,1:45,John McCarthy
d595d2c36ddba8ee,9b5b5a75523728f3,Ultimate Ultimate '96 Tournament Title Bout,271fe91f4ba9d2c5,b361180739bed4b0,271fe91f4ba9d2c5,Submission,1,1:22,John McCarthy
c8ff8a72f3c5a825,9b5b5a75523728f3,Open Weight Bout,b361180739bed4b0,13e62d766b709aa6,b361180739bed4b0,KO/TKO,1,1:03,John McCarthy
f716e27b04a6fbb5,9b5b5a75523728f3,Open Weight Bout,271fe91f4ba9d2c5,18524b46c570730b,271fe91f4ba9d2c5,Submission,1,0:20,John McCarthy
fa48320affd3b2b4,9b5b5a75523728f3,Open Weight Bout,63b65af1c5cb02cb,1c3f5e85b59ec710,63b65af1c5cb02cb,Submission,1,5:48,John McCarthy
14e48e29fefe1b3d,9b5b5a75523728f3,Open Weight Bout,08ae5cd9aef7ddd3,07a18ae55dfc3cd9,08ae5cd9aef7ddd3,KO/TKO,1,9:08,John McCarthy
f84070b049bc14e6,9b5b5a75523728f3,Open Weight Bout,b361180739bed4b0,de3ed2e152520c8d,b361180739bed4b0,KO/TKO,1,2:51,John McCarthy
9713ba5e92ee4f5d,9b5b5a75523728f3,Open Weight Bout,271fe91f4ba9d2c5,fbbde91f7bc2d3c5,271fe91f4ba9d2c5,Submission,1,11:19,John McCarthy
2f449bd58b3d9a99,9b5b5a75523728f3,Open Weight Bout,2efbc83a6b9b7f86,53e533db1b8e9712,2efbc83a6b9b7f86,KO/TKO,1,4:46,John McCarthy
d93c8c77e1091a16,9b5b5a75523728f3,Open Weight Bout,13e62d766b709aa6,e8fb8e53bc2e29d6,13e62d766b709aa6,Submission,1,1:37,John McCarthy
a5c90086fb65f58e,9b5b5a75523728f3,Open Weight Bout,18524b46c570730b,6cbb7661c3258617,18524b46c570730b,KO/TKO,1,1:45,John McCarthy
3e813ba25895913d,96eff1a628adcc7f,UFC Heavyweight Title Bout,21b8a0f5c231096f,c670aa48827d6be6,21b8a0f5c231096f,Submission,1,2:57,John McCarthy
fa347a9ac9d0558c,96eff1a628adcc7f,Heavyweight Bout,0ee783aa00e468f0,977081bc01197656,0ee783aa00e468f0,KO/TKO,1,0:43,John McCarthy
2963e9a4b8c10bc9,96eff1a628adcc7f,Lightweight Bout,93892752c5fc23ca,1d147d4163a6989b,93892752c5fc23ca,Submission,1,0:39,John McCarthy
b28809d58f8c18fd,96eff1a628adcc7f,Heavyweight Bout,0ee783aa00e468f0,1dab0d1d81dd06db,0ee783aa00e468f0,KO/TKO,1,1:17,John McCarthy
72e7d6d5328bc3d6,96eff1a628adcc7f,Heavyweight Bout,977081bc01197656,1a49e0670dfaca31,977081bc01197656,KO/TKO,1,8:02,John McCarthy
e45feb9866eb2da7,96eff1a628adcc7f,Lightweight Bout,6420efac0578988b,da6dfd09cca1d705,6420efac0578988b,Decision - Unanimous,2,3:00,John McCarthy
18af785da73b5996,96eff1a628adcc7f,Lightweight Bout,93892752c5fc23ca,577ec7e108b94be3,93892752c5fc23ca,Submission,1,1:24,John McCarthy
77bf1e37929b0d59,96eff1a628adcc7f,Heavyweight Bout,3da19339ee7051d5,abbc4fc02e0d84b3,3da19339ee7051d5,Submission,1,0:14,John McCarthy
565ecefd8a37ad7e,96eff1a628adcc7f,Lightweight Bout,1d147d4163a6989b,4985113c0928aa62,1d147d4163a6989b,KO/TKO,1,0:48,John McCarthy
0e16795e385e76a7,5bd533d50c8e7b8a,Heavyweight Bout,0ee783aa00e468f0,b361180739bed4b0,0ee783aa00e468f0,KO/TKO,1,0:52,John McCarthy
4165dd0c39926e2f,5bd533d50c8e7b8a,UFC 13 Heavyweight Tournament Title Bout,0aa92558424ced9e,3e514f437c51ce0a,0aa92558424ced9e,KO/TKO,1,3:13,John McCarthy
86f566f142593667,5bd533d50c8e7b8a,UFC 13 Lightweight Tournament Title Bout,946f341df6472ee0,2f732dd9210d301f,946f341df6472ee0,Submission,1,2:00,John McCarthy
75d16f9eae9c6ea6,5bd533d50c8e7b8a,Heavyweight Bout,0aa92558424ced9e,bad28b7b34f334de,0aa92558424ced9e,Submission,1,0:56,John McCarthy
e3255c742fff811c,5bd533d50c8e7b8a,Heavyweight Bout,3e514f437c51ce0a,738acab0c6934dd8,3e514f437c51ce0a,Submission,1,1:30,John McCarthy
90557b479ce1c2a7,5bd533d50c8e7b8a,Lightweight Bout,0cf935519d439ba6,669a3cb6e394f515,0cf935519d439ba6,Submission,1,1:36,John McCarthy
45e49fe8d3d1bfb5,5bd533d50c8e7b8a,Lightweight Bout,946f341df6472ee0,7269329bd87eb479,946f341df6472ee0,Decision - Unanimous,2,3:00,John McCarthy
0473ef44197be419,5bd533d50c8e7b8a,Lightweight Bout,53e533db1b8e9712,21f2974fd08085e3,53e533db1b8e9712,KO/TKO,1,1:23,Joe Hamilton
f3c33d0b7a087eaf,5bd533d50c8e7b8a,Lightweight Bout,2f732dd9210d301f,184b955181bdef52,2f732dd9210d301f,KO/TKO,1,0:31,Joe Hamilton
1a5171802bf3bce6,dc950d59dc590aca,UFC Heavyweight Title Bout,33e33d51f289d2a1,21b8a0f5c231096f,33e33d51f289d2a1,Decision - Unanimous,3,3:00,John McCarthy
1f561a3e35a9b48a,dc950d59dc590aca,UFC 14 Heavyweight Tournament Title Bout,a7b48e18ca27795d,f348d05403fad037,a7b48e18ca27795d,Submission,1,1:38,John McCarthy
c92596c3143db25b,dc950d59dc590aca,UFC 14 Middleweight Tournament Title Bout,13b2f59210dda9cc,253de74457bd6374,13b2f59210dda9cc,Submission,1,0:44,John McCarthy
3f6c0a76407e1863,dc950d59dc590aca,Heavyweight Bout,f348d05403fad037,1c3f5e85b59ec710,f348d05403fad037,Submission,1,2:10,John McCarthy
f44aa569b4eec404,dc950d59dc590aca,Heavyweight Bout,a7b48e18ca27795d,baf942f4bcb09894,a7b48e18ca27795d,KO/TKO,1,2:22,John McCarthy
e0a11799d3446b87,dc950d59dc590aca,Lightweight Bout,13b2f59210dda9cc,3fed746acfd026dd,13b2f59210dda9cc,KO/TKO,1,1:27,John McCarthy
6158150558be0edf,dc950d59dc590aca,Lightweight Bout,df85d6ec3493d120,4679a38cced7c64a,df85d6ec3493d120,Decision - Unanimous,2,3:00,John McCarthy
f373e50e2fab3d5f,dc950d59dc590aca,Heavyweight Bout,baa5358456803df8,1f5f75658551f2d3,baa5358456803df8,Submission,1,2:30,Joe Hamilton
1586c14f26880553,dc950d59dc590aca,Lightweight Bout,253de74457bd6374,8788beb528894f33,253de74457bd6374,Submission,1,1:31,Joe Hamilton
b3cafb4e6e1b2ad0,07a18ae55dfc3cd9,UFC Heavyweight Title Bout,33e33d51f289d2a1,b361180739bed4b0,33e33d51f289d2a1,Submission,1,8:08,John McCarthy
1c1f8f281b2065e0,07a18ae55dfc3cd9,UFC 15 Heavyweight Tournament Title Bout,a7b48e18ca27795d,31c01fbc2586a5eb,a7b48e18ca27795d,Submission,1,0:53,John McCarthy
b5e49b35bc25c5a9,07a18ae55dfc3cd9,Heavyweight Bout,0aa92558424ced9e,0ee783aa00e468f0,0aa92558424ced9e,KO/TKO,1,8:16,John McCarthy
3bd789bcfb12368d,07a18ae55dfc3cd9,Heavyweight Bout,9fd1f08dd4aec14a,a220be6d41d6f97d,9fd1f08dd4aec14a,Decision - Unanimous,2,3:00,John McCarthy
6603f1d60bfeefa9,07a18ae55dfc3cd9,Heavyweight Bout,a7b48e18ca27795d,91181b29be041f1c,a7b48e18ca27795d,KO/TKO,1,0:17,John McCarthy
da77ead135cb4f17,07a18ae55dfc3cd9,Heavyweight Bout,31c01fbc2586a5eb,312f47c3d2f83ffa,31c01fbc2586a5eb,KO/TKO,1,3:43,Joe Hamilton
c99e302777049f2d,07a18ae55dfc3cd9,Heavyweight Bout,baa5358456803df8,4dc496aa0cfc0d95,baa5358456803df8,Decision - Split,1,12:00,Joe Hamilton
748657d9ba9d7c71,29f935654825331b,UFC Heavyweight Title Bout,0aa92558424ced9e,33e33d51f289d2a1,0aa92558424ced9e,Decision - Majority,3,3:00,John McCarthy
ec1bda9a4c2aab42,29f935654825331b,Ultimate Japan Heavyweight Tournament Title Bout,9b5b5a75523728f3,f717b6002486f73f,9b5b5a75523728f3,Submission,1,3:44,John McCarthy
5c3542260741c6bc,29f935654825331b,Heavyweight Bout,0ee783aa00e468f0,19ffeb5e3fffd6d5,0ee783aa00e468f0,Submission,1,4:03,John McCarthy
e0c636beed345e1d,29f935654825331b,UFC Light Heavyweight Title Bout,fcaae0385b514f11,13b2f59210dda9cc,fcaae0385b514f11,Submission,1,0:16,John McCarthy
2750ac5854e8b28b,29f935654825331b,Heavyweight Bout,9b5b5a75523728f3,f717b6002486f73f,,Overturned,1,1:51,John McCarthy
764e492b55c0ec40,29f935654825331b,Heavyweight Bout,b361180739bed4b0,e06fd1260ac865a7,b361180739bed4b0,Decision - Unanimous,2,3:00,John McCarthy
0e0629a1503125a6,29f935654825331b,Heavyweight Bout,1dab0d1d81dd06db,13c4313ed0f744f3,1dab0d1d81dd06db,Submission,1,10:05,Joe Hamilton
f32f823658478705,749685d24e2cac50,UFC Light Heavyweight Title Bout,fcaae0385b514f11,108afe61a26bcbf4,fcaae0385b514f11,KO/TKO,1,0:22,John McCarthy
b55481006297ba05,749685d24e2cac50,Heavyweight Bout,b76ed59283d3559c,08ae5cd9aef7ddd3,b76ed59283d3559c,Decision - Unanimous,2,3:00,John McCarthy
